t,step,sym,C,E,rnorm,purity,S,detg,det_thr,reso_hit_freq,reso_hit_mag,ew_varE,ew_ac1E,ew_dS,harm_sub_power,harm_fund_power,harm_2f_power,harm_3f_power
16.879433,119,^,0.076266,0.370853,1.126202,1.134165,-0.065051,1.852384104996e-06,8.373013497484e-07,,,0.028209,0.977392,-0.002920,0.000000,0.000000,0.000000,0.000000
17.021277,120,^,0.039444,0.328781,1.131740,1.140417,-0.067993,1.860877604778e-06,8.521839488035e-07,,,0.028202,0.977367,-0.002942,0.000000,0.000000,0.000000,0.000000
17.163121,121,^,0.006799,0.283052,1.137305,1.146731,-0.070957,1.869515382873e-06,8.550248675758e-07,,,0.028186,0.977270,-0.002964,0.000000,0.000000,0.000000,0.000000
17.304965,122,^,0.000000,0.229198,1.100058,1.105063,-0.051260,1.874770624879e-06,8.578657863481e-07,,,0.028187,0.976983,0.019697,0.000000,0.000000,0.000000,0.000000
17.446809,123,^,0.000000,0.175557,1.059850,1.061641,-0.030368,1.879320677560e-06,8.726594075961e-07,,,0.028214,0.976733,0.020892,0.000000,0.000000,0.000000,0.000000
17.588652,124,^,0.000000,0.123755,1.030175,1.030631,-0.015201,1.878969055772e-06,8.874530288441e-07,,,0.028247,0.976438,0.015167,0.000000,0.000000,0.000000,0.000000
17.730496,125,^,0.000000,0.073210,1.010663,1.010719,-0.005345,1.878747210744e-06,9.011155064173e-07,,,0.028288,0.976094,0.009855,0.000000,0.000000,0.000000,0.000000
17.872340,126,^,0.000000,0.023394,1.001094,1.001095,-0.000547,1.878639004200e-06,9.147779839904e-07,,,0.028336,0.975150,0.004798,0.000000,0.000000,0.000000,0.000000
18.014184,127,^,0.000000,0.026190,1.001371,1.001372,-0.000686,1.877745800196e-06,9.271331581654e-07,,,0.028288,0.976083,-0.000139,0.000000,0.000000,0.000000,0.000000
18.156028,128,^,0.002600,0.075836,1.006295,1.006315,-0.003152,1.877794520301e-06,9.394883323404e-07,,,0.028247,0.976400,-0.002467,0.000000,0.000000,0.000000,0.000000
18.297872,129,^,0.010130,0.125223,1.011243,1.011306,-0.005637,1.877840269196e-06,9.567925972737e-07,,,0.028214,0.976637,-0.002485,0.000000,0.000000,0.000000,0.000000
18.439716,130,^,0.022564,0.173862,1.016216,1.016347,-0.008141,1.877883149743e-06,9.743755168214e-07,,,0.028189,0.976798,-0.002503,0.000000,0.000000,0.000000,0.000000
18.581560,131,^,0.039827,0.221267,1.021213,1.021438,-0.010662,1.877923399654e-06,9.797376136977e-07,,,0.028172,0.976891,-0.002522,0.000000,0.000000,0.000000,0.000000
18.723404,132,^,0.061796,0.266958,1.026234,1.026578,-0.013203,1.877961384958e-06,9.850997105739e-07,,,0.028161,0.976922,-0.002540,0.000000,0.000000,0.000000,0.000000
18.865248,133,^,0.088303,0.310468,1.031280,1.031770,-0.015762,1.877997588268e-06,9.906941755056e-07,,,0.028157,0.976899,-0.002559,0.000000,0.000000,0.000000,0.000000
19.007092,134,^,0.119129,0.351346,1.036351,1.037012,-0.018340,1.878032592208e-06,9.962886404373e-07,,,0.028158,0.976832,-0.002578,0.000000,0.000000,0.000000,0.000000
19.148936,135,^,0.154015,0.389163,1.041447,1.042306,-0.020937,1.878067058556e-06,9.915501510592e-07,,,0.028163,0.976731,-0.002597,0.000000,0.000000,0.000000,0.000000
19.290780,136,^,0.192655,0.423516,1.046568,1.047653,-0.023553,1.878101703854e-06,9.868116616812e-07,,,0.028171,0.976607,-0.002616,0.000000,0.000000,0.000000,0.000000
19.432624,137,^,0.234706,0.454032,1.051715,1.053052,-0.026189,1.878137272368e-06,9.841327789183e-07,,,0.028181,0.976472,-0.002636,0.000000,0.000000,0.000000,0.000000
19.574468,138,^,0.279788,0.480373,1.056886,1.058504,-0.028844,1.878174507416e-06,9.636028442548e-07,,,0.028191,0.976336,-0.002655,0.000000,0.000000,0.000000,0.000000
19.716312,139,^,0.327484,0.502238,1.062083,1.064010,-0.031518,1.878214122168e-06,9.429032411157e-07,,,0.028201,0.976212,-0.002675,0.000000,0.000000,0.000000,0.000000
19.858156,140,^,0.377352,0.519368,1.067306,1.069571,-0.034213,1.878256771069e-06,9.224609212569e-07,,,0.028209,0.976110,-0.002694,0.000000,0.000000,0.000000,0.000000
20.000000,141,^,0.428920,0.531546,1.072554,1.075186,-0.036927,1.878303023007e-06,9.015922391126e-07,,,0.028214,0.976037,-0.002714,0.000000,0.000000,0.000000,0.000000
20.141844,142,^,0.481698,0.538603,1.077828,1.080856,-0.039661,1.878353337343e-06,8.807235569683e-07,,,0.028217,0.976002,-0.002734,0.000000,0.000000,0.000000,0.000000
20.283688,143,^,0.535176,0.540420,1.083128,1.086583,-0.042416,1.878408043791e-06,8.597002123537e-07,,,0.028217,0.976006,-0.002755,0.000000,0.000000,0.000000,0.000000
20.425532,144,^,0.588835,0.536928,1.088454,1.092366,-0.045191,1.878467327037e-06,8.388940876013e-07,,,0.028213,0.976051,-0.002775,0.000000,0.000000,0.000000,0.000000
20.567376,145,^,0.642147,0.528107,1.093806,1.098206,-0.047986,1.878531216774e-06,8.177148016227e-07,,,0.028207,0.976133,-0.002795,0.000000,0.000000,0.000000,0.000000
20.709220,146,^,0.694583,0.513993,1.099185,1.104103,-0.050802,1.878599583681e-06,7.965355156441e-07,,,0.028198,0.976247,-0.002816,0.000000,0.000000,0.000000,0.000000
20.851064,147,^,0.745618,0.494673,1.104589,1.110059,-0.053639,1.878672141607e-06,7.754117436906e-07,,,0.028188,0.976383,-0.002837,0.000000,0.000000,0.000000,0.000000
20.992908,148,^,0.794734,0.470285,1.110021,1.116073,-0.056497,1.878748455997e-06,7.540811736491e-07,,,0.028177,0.976532,-0.002858,0.000000,0.000000,0.000000,0.000000
21.134752,149,^,0.841429,0.441021,1.115479,1.122147,-0.059375,1.878827958357e-06,7.325957864449e-07,,,0.028167,0.976680,-0.002879,0.000000,0.000000,0.000000,0.000000
